seed_id,title,doi,pmid,pmcid,bioproject_accession,ena_study_accession,dataset_id,repository,url,notes
mdp-0884,,10.1016/j.marenvres.2024.106414,,,,,,,,
mdp-0885,,10.1016/j.marenvres.2024.106415,,,,,,,,
mdp-0886,,10.1016/j.marenvres.2024.106419,,,,,,,,
mdp-0887,,10.1016/j.marenvres.2024.106437,,,,,,,,
mdp-0888,,10.1016/j.marenvres.2024.106501,,,,,,,,
mdp-0889,,10.1016/j.marenvres.2024.106552,,,,,,,,
mdp-0890,,10.1016/j.marenvres.2024.106593,,,,,,,,
mdp-0891,,10.1016/j.marenvres.2024.106597,,,,,,,,
mdp-0892,,10.1016/j.marenvres.2024.106601,,,,,,,,
mdp-0893,,10.1016/j.marenvres.2024.106602,,,,,,,,
mdp-0894,,10.1016/j.marenvres.2024.106615,,,,,,,,
mdp-0895,,10.1016/j.marenvres.2024.106660,,,,,,,,
mdp-0896,,10.1016/j.marenvres.2024.106667,,,,,,,,
mdp-0897,,10.1016/j.marenvres.2024.106769,,,,,,,,
mdp-0898,,10.1016/j.marenvres.2024.106941,,,,,,,,
mdp-0899,,10.1016/j.marenvres.2025.107041,,,,,,,,
mdp-0900,,10.1016/j.margen.2015.09.001,,,,,,,,
mdp-0901,,10.1016/j.margen.2015.10.008,,,,,,,,
mdp-0902,,10.1016/j.margen.2016.04.014,,,,,,,,
mdp-0903,,10.1016/j.margen.2017.06.001,,,,,,,,
mdp-0904,,10.1016/j.margen.2018.09.002,,,,,,,,
mdp-0905,,10.1016/j.margen.2021.100920,,,,,,,,
mdp-0906,,10.1016/j.margen.2022.100991,,,,,,,,
mdp-0907,,10.1016/j.margen.2024.101127,,,,,,,,
mdp-0908,,10.1016/j.margeo.2017.06.010,,,,,,,,
mdp-0909,,10.1016/j.margeo.2023.106989,,,,,,,,
mdp-0910,,10.1016/j.marmicro.2020.101850,,,,,,,,
mdp-0911,,10.1016/j.marmicro.2024.102353,,,,,,,,
mdp-0912,,10.1016/j.marpolbul.2012.11.032,,,,,,,,
mdp-0913,,10.1016/j.marpolbul.2015.01.008,,,,,,,,
mdp-0914,,10.1016/j.marpolbul.2015.08.022,,,,,,,,
mdp-0915,,10.1016/j.marpolbul.2015.12.045,,,,,,,,
mdp-0916,,10.1016/j.marpolbul.2016.10.050,,,,,,,,
mdp-0917,,10.1016/j.marpolbul.2016.11.039,,,,,,,,
mdp-0918,,10.1016/j.marpolbul.2017.11.033,,,,,,,,
mdp-0919,,10.1016/j.marpolbul.2017.11.042,,,,,,,,
mdp-0920,,10.1016/j.marpolbul.2017.11.065,,,,,,,,
mdp-0921,,10.1016/j.marpolbul.2018.03.020,,,,,,,,
mdp-0922,,10.1016/j.marpolbul.2018.09.011,,,,,,,,
mdp-0923,,10.1016/j.marpolbul.2019.02.067,,,,,,,,
mdp-0924,,10.1016/j.marpolbul.2019.03.035,,,,,,,,
mdp-0925,,10.1016/j.marpolbul.2019.04.069,,,,,,,,
mdp-0926,,10.1016/j.marpolbul.2019.05.036,,,,,,,,
mdp-0927,,10.1016/j.marpolbul.2019.06.013,,,,,,,,
mdp-0928,,10.1016/j.marpolbul.2019.110701,,,,,,,,
mdp-0929,,10.1016/j.marpolbul.2020.111230,,,,,,,,
mdp-0930,,10.1016/j.marpolbul.2020.111256,,,,,,,,
mdp-0931,,10.1016/j.marpolbul.2020.111419,,,,,,,,
mdp-0932,,10.1016/j.marpolbul.2020.111592,,,,,,,,
mdp-0933,,10.1016/j.marpolbul.2020.111707,,,,,,,,
mdp-0934,,10.1016/j.marpolbul.2020.111749,,,,,,,,
mdp-0935,,10.1016/j.marpolbul.2021.112091,,,,,,,,
mdp-0936,,10.1016/j.marpolbul.2021.112251,,,,,,,,
mdp-0937,,10.1016/j.marpolbul.2021.112451,,,,,,,,
mdp-0938,,10.1016/j.marpolbul.2021.112465,,,,,,,,
mdp-0939,,10.1016/j.marpolbul.2021.112593,,,,,,,,
mdp-0940,,10.1016/j.marpolbul.2021.112893,,,,,,,,
mdp-0941,,10.1016/j.marpolbul.2021.113116,,,,,,,,
mdp-0942,,10.1016/j.marpolbul.2021.113129,,,,,,,,
mdp-0943,,10.1016/j.marpolbul.2021.113183,,,,,,,,
mdp-0944,,10.1016/j.marpolbul.2021.113218,,,,,,,,
mdp-0945,,10.1016/j.marpolbul.2022.113321,,,,,,,,
mdp-0946,,10.1016/j.marpolbul.2022.113660,,,,,,,,
mdp-0947,,10.1016/j.marpolbul.2022.113701,,,,,,,,
mdp-0948,,10.1016/j.marpolbul.2022.113732,,,,,,,,
mdp-0949,,10.1016/j.marpolbul.2022.113860,,,,,,,,
mdp-0950,,10.1016/j.marpolbul.2022.113949,,,,,,,,
mdp-0951,,10.1016/j.marpolbul.2022.113957,,,,,,,,
mdp-0952,,10.1016/j.marpolbul.2022.114017,,,,,,,,
mdp-0953,,10.1016/j.marpolbul.2022.114062,,,,,,,,
mdp-0954,,10.1016/j.marpolbul.2022.114143,,,,,,,,
mdp-0955,,10.1016/j.marpolbul.2022.114224,,,,,,,,
mdp-0956,,10.1016/j.marpolbul.2022.114225,,,,,,,,
mdp-0957,,10.1016/j.marpolbul.2023.114792,,,,,,,,
mdp-0958,,10.1016/j.marpolbul.2023.114896,,,,,,,,
mdp-0959,,10.1016/j.marpolbul.2023.115138,,,,,,,,
mdp-0960,,10.1016/j.marpolbul.2023.115149,,,,,,,,
mdp-0961,,10.1016/j.marpolbul.2023.115211,,,,,,,,
mdp-0962,,10.1016/j.marpolbul.2023.115308,,,,,,,,
mdp-0963,,10.1016/j.marpolbul.2023.115336,,,,,,,,
mdp-0964,,10.1016/j.marpolbul.2023.115557,,,,,,,,
mdp-0965,,10.1016/j.marpolbul.2023.115580,,,,,,,,
mdp-0966,,10.1016/j.marpolbul.2023.115884,,,,,,,,
mdp-0967,,10.1016/j.marpolbul.2023.115894,,,,,,,,
mdp-0968,,10.1016/j.marpolbul.2023.115911,,,,,,,,
mdp-0969,,10.1016/j.marpolbul.2023.115915,,,,,,,,
mdp-0970,,10.1016/j.marpolbul.2023.115928,,,,,,,,
mdp-0971,,10.1016/j.marpolbul.2023.115960,,,,,,,,
mdp-0972,,10.1016/j.marpolbul.2023.116002,,,,,,,,
mdp-0973,,10.1016/j.marpolbul.2024.116071,,,,,,,,
mdp-0974,,10.1016/j.marpolbul.2024.116172,,,,,,,,
mdp-0975,,10.1016/j.marpolbul.2024.116183,,,,,,,,
mdp-0976,,10.1016/j.marpolbul.2024.116272,,,,,,,,
mdp-0977,,10.1016/j.marpolbul.2024.116275,,,,,,,,
mdp-0978,,10.1016/j.marpolbul.2024.116409,,,,,,,,
mdp-0979,,10.1016/j.marpolbul.2024.116434,,,,,,,,
mdp-0980,,10.1016/j.marpolbul.2024.116477,,,,,,,,
mdp-0981,,10.1016/j.marpolbul.2024.116495,,,,,,,,
mdp-0982,,10.1016/j.marpolbul.2024.116525,,,,,,,,
mdp-0983,,10.1016/j.marpolbul.2024.116550,,,,,,,,
mdp-0984,,10.1016/j.marpolbul.2024.116672,,,,,,,,
mdp-0985,,10.1016/j.marpolbul.2024.116789,,,,,,,,
mdp-0986,,10.1016/j.marpolbul.2024.116918,,,,,,,,
mdp-0987,,10.1016/j.marpolbul.2024.117052,,,,,,,,
mdp-0988,,10.1016/j.marpolbul.2024.117166,,,,,,,,
mdp-0989,,10.1016/j.marpolbul.2024.117319,,,,,,,,
mdp-0990,,10.1016/j.marpolbul.2024.117331,,,,,,,,
mdp-0991,,10.1016/j.marpolbul.2025.117640,,,,,,,,
mdp-0992,,10.1016/j.marpolbul.2025.117787,,,,,,,,
mdp-0993,,10.1016/j.mex.2021.101238,,,,,,,,
mdp-0994,,10.1016/j.micpath.2021.105211,,,,,,,,
mdp-0995,,10.1016/j.micres.2019.126408,,,,,,,,
mdp-0996,,10.1016/j.micres.2020.126553,,,,,,,,
mdp-0997,,10.1016/j.micres.2023.127542,,,,,,,,
mdp-0998,,10.1016/j.microb.2024.100202,,,,,,,,
mdp-0999,,10.1016/j.mimet.2018.10.007,,,,,,,,
mdp-1000,,10.1016/j.oceano.2019.01.005,,,,,,,,
mdp-1001,,10.1016/j.ocecoaman.2021.105904,,,,,,,,
mdp-1002,,10.1016/j.ocecoaman.2023.106625,,,,,,,,
mdp-1003,,10.1016/j.ocecoaman.2023.106785,,,,,,,,
mdp-1004,,10.1016/j.orggeochem.2019.06.008,,,,,,,,
mdp-1005,,10.1016/j.orggeochem.2020.104140,,,,,,,,
mdp-1006,,10.1016/j.phytochem.2014.02.012,,,,,,,,
mdp-1007,,10.1016/j.phytochem.2020.112579,,,,,,,,
mdp-1008,,10.1016/j.pocean.2015.04.015,,,,,,,,
mdp-1009,,10.1016/j.pocean.2018.09.011,,,,,,,,
mdp-1010,,10.1016/j.pocean.2019.102175,,,,,,,,
mdp-1011,,10.1016/j.pocean.2021.102653,,,,,,,,
mdp-1012,,10.1016/j.pocean.2023.102999,,,,,,,,
mdp-1013,,10.1016/j.pocean.2023.103054,,,,,,,,
mdp-1014,,10.1016/j.pocean.2024.103216,,,,,,,,
mdp-1015,,10.1016/j.pocean.2024.103230,,,,,,,,
mdp-1016,,10.1016/j.pocean.2024.103280,,,,,,,,
mdp-1017,,10.1016/j.ppees.2006.04.001,,,,,,,,
mdp-1018,,10.1016/j.protis.2005.08.003,,,,,,,,
mdp-1019,,10.1016/j.protis.2010.07.002,,,,,,,,
mdp-1020,,10.1016/j.resmic.2015.03.005,,,,,,,,
mdp-1021,,10.1016/j.rsma.2016.02.005,,,,,,,,
mdp-1022,,10.1016/j.rsma.2018.100484,,,,,,,,
mdp-1023,,10.1016/j.rsma.2019.100918,,,,,,,,
mdp-1024,,10.1016/j.rsma.2020.101051,,,,,,,,
mdp-1025,,10.1016/j.rsma.2020.101184,,,,,,,,
mdp-1026,,10.1016/j.rsma.2020.101341,,,,,,,,
mdp-1027,,10.1016/j.rsma.2020.101587,,,,,,,,
mdp-1028,,10.1016/j.rsma.2021.101890,,,,,,,,
mdp-1029,,10.1016/j.rsma.2021.101950,,,,,,,,
mdp-1030,,10.1016/j.rsma.2022.102383,,,,,,,,
mdp-1031,,10.1016/j.rsma.2022.102556,,,,,,,,
mdp-1032,,10.1016/j.rsma.2022.102661,,,,,,,,
mdp-1033,,10.1016/j.rsma.2023.102817,,,,,,,,
mdp-1034,,10.1016/j.rsma.2023.102874,,,,,,,,
mdp-1035,,10.1016/j.rsma.2023.102967,,,,,,,,
mdp-1036,,10.1016/j.rsma.2023.103206,,,,,,,,
mdp-1037,,10.1016/j.rsma.2024.103432,,,,,,,,
mdp-1038,,10.1016/j.rsma.2024.103487,,,,,,,,
mdp-1039,,10.1016/j.rsma.2024.103515,,,,,,,,
mdp-1040,,10.1016/j.rsma.2024.103642,,,,,,,,
mdp-1041,,10.1016/j.scitotenv.2016.07.017,,,,,,,,
mdp-1042,,10.1016/j.scitotenv.2017.05.059,,,,,,,,
mdp-1043,,10.1016/j.scitotenv.2018.03.108,,,,,,,,
mdp-1044,,10.1016/j.scitotenv.2018.06.077,,,,,,,,
mdp-1045,,10.1016/j.scitotenv.2018.07.094,,,,,,,,
mdp-1046,,10.1016/j.scitotenv.2019.07.155,,,,,,,,
mdp-1047,,10.1016/j.scitotenv.2019.133609,,,,,,,,
mdp-1048,,10.1016/j.scitotenv.2019.134291,,,,,,,,
mdp-1049,,10.1016/j.scitotenv.2019.134594,,,,,,,,
mdp-1050,,10.1016/j.scitotenv.2019.134704,,,,,,,,
mdp-1051,,10.1016/j.scitotenv.2019.134876,,,,,,,,
mdp-1052,,10.1016/j.scitotenv.2019.135753,,,,,,,,
mdp-1053,,10.1016/j.scitotenv.2019.135790,,,,,,,,
mdp-1054,,10.1016/j.scitotenv.2020.138026,,,,,,,,
mdp-1055,,10.1016/j.scitotenv.2020.138048,,,,,,,,
mdp-1056,,10.1016/j.scitotenv.2020.139237,,,,,,,,
mdp-1057,,10.1016/j.scitotenv.2020.139319,,,,,,,,
mdp-1058,,10.1016/j.scitotenv.2020.139471,,,,,,,,
mdp-1059,,10.1016/j.scitotenv.2020.140623,,,,,,,,
mdp-1060,,10.1016/j.scitotenv.2020.140699,,,,,,,,
mdp-1061,,10.1016/j.scitotenv.2020.142623,,,,,,,,
mdp-1062,,10.1016/j.scitotenv.2020.142635,,,,,,,,
mdp-1063,,10.1016/j.scitotenv.2020.142690,,,,,,,,
mdp-1064,,10.1016/j.scitotenv.2020.143311,,,,,,,,
mdp-1065,,10.1016/j.scitotenv.2020.143581,,,,,,,,
mdp-1066,,10.1016/j.scitotenv.2020.143613,,,,,,,,
mdp-1067,,10.1016/j.scitotenv.2020.143667,,,,,,,,
mdp-1068,,10.1016/j.scitotenv.2020.143809,,,,,,,,
mdp-1069,,10.1016/j.scitotenv.2020.144631,,,,,,,,
mdp-1070,,10.1016/j.scitotenv.2021.145303,,,,,,,,
mdp-1071,,10.1016/j.scitotenv.2021.145351,,,,,,,,
mdp-1072,,10.1016/j.scitotenv.2021.146526,,,,,,,,
mdp-1073,,10.1016/j.scitotenv.2021.147871,,,,,,,,
mdp-1074,,10.1016/j.scitotenv.2021.148335,,,,,,,,
mdp-1075,,10.1016/j.scitotenv.2021.148438,,,,,,,,
mdp-1076,,10.1016/j.scitotenv.2021.148892,,,,,,,,
mdp-1077,,10.1016/j.scitotenv.2021.150186,,,,,,,,
mdp-1078,,10.1016/j.scitotenv.2021.150656,,,,,,,,
mdp-1079,,10.1016/j.scitotenv.2021.151043,,,,,,,,
mdp-1080,,10.1016/j.scitotenv.2021.151175,,,,,,,,
mdp-1081,,10.1016/j.scitotenv.2021.151390,,,,,,,,
mdp-1082,,10.1016/j.scitotenv.2021.151471,,,,,,,,
mdp-1083,,10.1016/j.scitotenv.2021.151673,,,,,,,,
mdp-1084,,10.1016/j.scitotenv.2022.153701,,,,,,,,
mdp-1085,,10.1016/j.scitotenv.2022.155093,,,,,,,,
mdp-1086,,10.1016/j.scitotenv.2022.155145,,,,,,,,
mdp-1087,,10.1016/j.scitotenv.2022.155731,,,,,,,,
mdp-1088,,10.1016/j.scitotenv.2022.158213,,,,,,,,
mdp-1089,,10.1016/j.scitotenv.2022.158379,,,,,,,,
mdp-1090,,10.1016/j.scitotenv.2022.158552,,,,,,,,
mdp-1091,,10.1016/j.scitotenv.2022.158782,,,,,,,,
mdp-1092,,10.1016/j.scitotenv.2022.159051,,,,,,,,
mdp-1093,,10.1016/j.scitotenv.2022.159392,,,,,,,,
mdp-1094,,10.1016/j.scitotenv.2022.159735,,,,,,,,
mdp-1095,,10.1016/j.scitotenv.2022.159769,,,,,,,,
mdp-1096,,10.1016/j.scitotenv.2022.159775,,,,,,,,
mdp-1097,,10.1016/j.scitotenv.2022.160930,,,,,,,,
mdp-1098,,10.1016/j.scitotenv.2022.161185,,,,,,,,
mdp-1099,,10.1016/j.scitotenv.2022.161205,,,,,,,,
mdp-1100,,10.1016/j.scitotenv.2022.161322,,,,,,,,
mdp-1101,,10.1016/j.scitotenv.2023.161703,,,,,,,,
mdp-1102,,10.1016/j.scitotenv.2023.162977,,,,,,,,
mdp-1103,,10.1016/j.scitotenv.2023.163256,,,,,,,,
mdp-1104,,10.1016/j.scitotenv.2023.163323,,,,,,,,
mdp-1105,,10.1016/j.scitotenv.2023.163366,,,,,,,,
mdp-1106,,10.1016/j.scitotenv.2023.163837,,,,,,,,
mdp-1107,,10.1016/j.scitotenv.2023.164040,,,,,,,,
mdp-1108,,10.1016/j.scitotenv.2023.164258,,,,,,,,
mdp-1109,,10.1016/j.scitotenv.2023.164430,,,,,,,,
mdp-1110,,10.1016/j.scitotenv.2023.164816,,,,,,,,
mdp-1111,,10.1016/j.scitotenv.2023.164927,,,,,,,,
mdp-1112,,10.1016/j.scitotenv.2023.165507,,,,,,,,
mdp-1113,,10.1016/j.scitotenv.2023.165862,,,,,,,,
mdp-1114,,10.1016/j.scitotenv.2023.165983,,,,,,,,
mdp-1115,,10.1016/j.scitotenv.2023.165991,,,,,,,,
mdp-1116,,10.1016/j.scitotenv.2023.166104,,,,,,,,
mdp-1117,,10.1016/j.scitotenv.2023.166439,,,,,,,,
mdp-1118,,10.1016/j.scitotenv.2023.166658,,,,,,,,
mdp-1119,,10.1016/j.scitotenv.2023.167523,,,,,,,,
mdp-1120,,10.1016/j.scitotenv.2023.167787,,,,,,,,
mdp-1121,,10.1016/j.scitotenv.2023.167803,,,,,,,,
mdp-1122,,10.1016/j.scitotenv.2023.167865,,,,,,,,
mdp-1123,,10.1016/j.scitotenv.2023.167928,,,,,,,,
mdp-1124,,10.1016/j.scitotenv.2023.167929,,,,,,,,
mdp-1125,,10.1016/j.scitotenv.2023.167956,,,,,,,,
mdp-1126,,10.1016/j.scitotenv.2023.168298,,,,,,,,
mdp-1127,,10.1016/j.scitotenv.2023.168299,,,,,,,,
mdp-1128,,10.1016/j.scitotenv.2023.169022,,,,,,,,
mdp-1129,,10.1016/j.scitotenv.2023.169695,,,,,,,,
mdp-1130,,10.1016/j.scitotenv.2024.170162,,,,,,,,
mdp-1131,,10.1016/j.scitotenv.2024.170171,,,,,,,,
mdp-1132,,10.1016/j.scitotenv.2024.170231,,,,,,,,
mdp-1133,,10.1016/j.scitotenv.2024.170753,,,,,,,,
mdp-1134,,10.1016/j.scitotenv.2024.171076,,,,,,,,
mdp-1135,,10.1016/j.scitotenv.2024.171180,,,,,,,,
mdp-1136,,10.1016/j.scitotenv.2024.171909,,,,,,,,
mdp-1137,,10.1016/j.scitotenv.2024.171977,,,,,,,,
mdp-1138,,10.1016/j.scitotenv.2024.172003,,,,,,,,
mdp-1139,,10.1016/j.scitotenv.2024.172288,,,,,,,,
mdp-1140,,10.1016/j.scitotenv.2024.172581,,,,,,,,
mdp-1141,,10.1016/j.scitotenv.2024.172692,,,,,,,,
mdp-1142,,10.1016/j.scitotenv.2024.172798,,,,,,,,
mdp-1143,,10.1016/j.scitotenv.2024.172897,,,,,,,,
mdp-1144,,10.1016/j.scitotenv.2024.173092,,,,,,,,
mdp-1145,,10.1016/j.scitotenv.2024.173772,,,,,,,,
mdp-1146,,10.1016/j.scitotenv.2024.173773,,,,,,,,
mdp-1147,,10.1016/j.scitotenv.2024.174148,,,,,,,,
mdp-1148,,10.1016/j.scitotenv.2024.174354,,,,,,,,
mdp-1149,,10.1016/j.scitotenv.2024.174883,,,,,,,,
mdp-1150,,10.1016/j.scitotenv.2024.175130,,,,,,,,
mdp-1151,,10.1016/j.scitotenv.2024.177250,,,,,,,,
mdp-1152,,10.1016/j.seares.2015.06.008,,,,,,,,
mdp-1153,,10.1016/j.seares.2018.11.010,,,,,,,,
mdp-1154,,10.1016/j.seares.2019.101764,,,,,,,,
mdp-1155,,10.1016/j.seares.2021.102151,,,,,,,,
mdp-1156,,10.1016/j.seares.2022.102230,,,,,,,,
mdp-1157,,10.1016/j.seares.2022.102286,,,,,,,,
mdp-1158,,10.1016/j.seares.2022.102309,,,,,,,,
mdp-1159,,10.1016/j.seares.2023.102361,,,,,,,,
mdp-1160,,10.1016/j.seares.2023.102389,,,,,,,,
mdp-1161,,10.1016/j.seares.2024.102469,,,,,,,,
mdp-1162,,10.1016/j.seares.2024.102507,,,,,,,,
mdp-1163,,10.1016/j.sjbs.2019.05.002,,,,,,,,
mdp-1164,,10.1016/j.sjbs.2021.03.054,,,,,,,,
mdp-1165,,10.1016/j.soilbio.2020.108076,,,,,,,,
mdp-1166,,10.1016/j.soilbio.2022.108586,,,,,,,,
mdp-1167,,10.1016/j.syapm.2015.07.001,,,,,,,,
mdp-1168,,10.1016/j.syapm.2023.126426,,,,,,,,
mdp-1169,,10.1016/j.watbs.2025.100369,,,,,,,,
mdp-1170,,10.1016/j.watres.2021.117580,,,,,,,,
mdp-1171,,10.1016/j.watres.2021.117994,,,,,,,,
mdp-1172,,10.1016/j.watres.2022.118733,,,,,,,,
mdp-1173,,10.1016/j.watres.2023.120225,,,,,,,,
mdp-1174,,10.1016/j.watres.2023.120687,,,,,,,,
mdp-1175,,10.1016/j.watres.2023.120688,,,,,,,,
mdp-1176,,10.1016/j.watres.2023.120872,,,,,,,,
mdp-1177,,10.1016/j.watres.2023.120974,,,,,,,,
mdp-1178,,10.1016/j.watres.2023.120980,,,,,,,,
mdp-1179,,10.1016/j.watres.2024.121853,,,,,,,,
mdp-1180,,10.1016/j.ygeno.2021.06.001,,,,,,,,
mdp-1181,,10.1016/j.ympev.2008.07.023,,,,,,,,
mdp-1182,,10.1016/j.ympev.2014.05.021,,,,,,,,
mdp-1183,,10.1016/j.ympev.2020.106991,,,,,,,,
mdp-1184,,10.1016/j.ympev.2021.107158,,,,,,,,
mdp-1185,,10.1016/j.zool.2023.126091,,,,,,,,
mdp-1186,,10.1016/S0022-0981(03)00242-9,,,,,,,,
mdp-1187,,10.1016/S0168-6496(03)00252-6,,,,,,,,
mdp-1188,,10.1017/S0025315411001548,,,,,,,,
mdp-1189,,10.1017/S0025315414000654,,,,,,,,
mdp-1190,,10.1017/S0025315417001746,,,,,,,,
mdp-1191,,10.1017/S0025315418000188,,,,,,,,
mdp-1192,,10.1017/S0025315419000158,,,,,,,,
mdp-1193,,10.1017/S0025315422000777,,,,,,,,
mdp-1194,,10.1017/S0266467421000109,,,,,,,,
mdp-1195,,10.1021/acs.est.0c01931,,,,,,,,
mdp-1196,,10.1021/acs.est.1c06680,,,,,,,,
mdp-1197,,10.1021/acs.est.2c01339,,,,,,,,
mdp-1198,,10.1021/acs.est.3c09921,,,,,,,,
mdp-1199,,10.1021/acs.est.3c10417,,,,,,,,
mdp-1200,,10.1021/acs.est.5b01093,,,,,,,,
mdp-1201,,10.1021/acs.est.7b00697,,,,,,,,
mdp-1202,,10.1021/acs.est.9b01855,,,,,,,,
mdp-1203,,10.1021/acs.est.9b02212,,,,,,,,
mdp-1204,,10.1021/acs.est.9b02833,,,,,,,,
mdp-1205,,10.1021/acsestwater.3c00176,,,,,,,,
mdp-1206,,10.1029/2019JG005066,,,,,,,,
mdp-1207,,10.1029/2021JG006695,,,,,,,,
mdp-1208,,10.1029/2022JC018823,,,,,,,,
mdp-1209,,10.1029/2022JC018898,,,,,,,,
mdp-1210,,10.1029/2022JC019307,,,,,,,,
mdp-1211,,10.1029/2022JG006825,,,,,,,,
mdp-1212,,10.1029/2022JG007252,,,,,,,,
mdp-1213,,10.1029/2023JC019961,,,,,,,,
mdp-1214,,10.1029/2023JG007610,,,,,,,,
mdp-1215,,10.1038/345060a0,,,,,,,,
mdp-1216,,10.1038/35054541,,,,,,,,
mdp-1217,,10.1038/356148a0,,,,,,,,
mdp-1218,,10.1038/ismej.2007.90,,,,,,,,
mdp-1219,,10.1038/ismej.2009.133,,,,,,,,
mdp-1220,,10.1038/ismej.2010.151,,,,,,,,
mdp-1221,,10.1038/ismej.2010.155,,,,,,,,
mdp-1222,,10.1038/ismej.2010.39,,,,,,,,
mdp-1223,,10.1038/ismej.2010.86,,,,,,,,
mdp-1224,,10.1038/ismej.2011.107,,,,,,,,
mdp-1225,,10.1038/ismej.2011.116,,,,,,,,
mdp-1226,,10.1038/ismej.2011.123,,,,,,,,
mdp-1227,,10.1038/ismej.2011.135,,,,,,,,
mdp-1228,,10.1038/ismej.2011.23,,,,,,,,
mdp-1229,,10.1038/ismej.2012.3,,,,,,,,
mdp-1230,,10.1038/ismej.2012.36,,,,,,,,
mdp-1231,,10.1038/ismej.2013.144,,,,,,,,
mdp-1232,,10.1038/ismej.2013.225,,,,,,,,
mdp-1233,,10.1038/ismej.2013.227,,,,,,,,
mdp-1234,,10.1038/ismej.2013.254,,,,,,,,
mdp-1235,,10.1038/ismej.2013.71,,,,,,,,
mdp-1236,,10.1038/ismej.2014.188,,,,,,,,
mdp-1237,,10.1038/ismej.2014.197,,,,,,,,
mdp-1238,,10.1038/ismej.2014.247,,,,,,,,
mdp-1239,,10.1038/ismej.2014.54,,,,,,,,
mdp-1240,,10.1038/ismej.2015.137,,,,,,,,
mdp-1241,,10.1038/ismej.2015.170,,,,,,,,
mdp-1242,,10.1038/ismej.2015.175,,,,,,,,
mdp-1243,,10.1038/ismej.2015.184,,,,,,,,
mdp-1244,,10.1038/ismej.2015.190,,,,,,,,
mdp-1245,,10.1038/ismej.2015.219,,,,,,,,
mdp-1246,,10.1038/ismej.2015.254,,,,,,,,
mdp-1247,,10.1038/ismej.2015.257,,,,,,,,
mdp-1248,,10.1038/ismej.2015.3,,,,,,,,
mdp-1249,,10.1038/ismej.2015.67,,,,,,,,
mdp-1250,,10.1038/ismej.2015.71,,,,,,,,
mdp-1251,,10.1038/ismej.2015.80,,,,,,,,
mdp-1252,,10.1038/ismej.2016.206,,,,,,,,
mdp-1253,,10.1038/ismej.2016.24,,,,,,,,
mdp-1254,,10.1038/ismej.2016.54,,,,,,,,
mdp-1255,,10.1038/ismej.2016.9,,,,,,,,
mdp-1256,,10.1038/ismej.2016.95,,,,,,,,
mdp-1257,,10.1038/ismej.2017.101,,,,,,,,
mdp-1258,,10.1038/ismej.2017.151,,,,,,,,
mdp-1259,,10.1038/ismej.2017.164,,,,,,,,
mdp-1260,,10.1038/ismej.2017.17,,,,,,,,
mdp-1261,,10.1038/nature24621,,,,,,,,
mdp-1262,,10.1038/nclimate1122,,,,,,,,
mdp-1263,,10.1038/nclimate1711,,,,,,,,
mdp-1264,,10.1038/ncomms1095,,,,,,,,
mdp-1265,,10.1038/ncomms11833,,,,,,,,
mdp-1266,,10.1038/ncomms11870,,,,,,,,
mdp-1267,,10.1038/ncomms12881,,,,,,,,
mdp-1268,,10.1038/ncomms13801,,,,,,,,
mdp-1269,,10.1038/ncomms14213,,,,,,,,
mdp-1270,,10.1038/nmicrobiol.2016.5,,,,,,,,
mdp-1271,,10.1038/nmicrobiol.2016.86,,,,,,,,
mdp-1272,,10.1038/s41396-017-0008-6,,,,,,,,
mdp-1273,,10.1038/s41396-017-0009-5,,,,,,,,
mdp-1274,,10.1038/s41396-017-0033-5,,,,,,,,
mdp-1275,,10.1038/s41396-018-0046-8,,,,,,,,
mdp-1276,,10.1038/s41396-018-0097-x,,,,,,,,
mdp-1277,,10.1038/s41396-018-0163-4,,,,,,,,
mdp-1278,,10.1038/s41396-018-0169-y,,,,,,,,
mdp-1279,,10.1038/s41396-018-0263-1,,,,,,,,
mdp-1280,,10.1038/s41396-018-0292-9,,,,,,,,
mdp-1281,,10.1038/s41396-018-0308-5,,,,,,,,
mdp-1282,,10.1038/s41396-018-0311-x,,,,,,,,
mdp-1283,,10.1038/s41396-018-0323-6,,,,,,,,
mdp-1284,,10.1038/s41396-019-0346-7,,,,,,,,
mdp-1285,,10.1038/s41396-019-0350-y,,,,,,,,
mdp-1286,,10.1038/s41396-019-0358-3,,,,,,,,
mdp-1287,,10.1038/s41396-019-0368-1,,,,,,,,
mdp-1288,,10.1038/s41396-019-0429-5,,,,,,,,
mdp-1289,,10.1038/s41396-019-0431-y,,,,,,,,
mdp-1290,,10.1038/s41396-019-0437-5,,,,,,,,
mdp-1291,,10.1038/s41396-019-0506-9,,,,,,,,
mdp-1292,,10.1038/s41396-019-0570-1,,,,,,,,
mdp-1293,,10.1038/s41396-020-00742-8,,,,,,,,
mdp-1294,,10.1038/s41396-020-00768-y,,,,,,,,
mdp-1295,,10.1038/s41396-020-00771-3,,,,,,,,
mdp-1296,,10.1038/s41396-020-00791-z,,,,,,,,
mdp-1297,,10.1038/s41396-020-00833-6,,,,,,,,
mdp-1298,,10.1038/s41396-020-00857-y,,,,,,,,
mdp-1299,,10.1038/s41396-020-00876-9,,,,,,,,
mdp-1300,,10.1038/s41396-020-0588-4,,,,,,,,
mdp-1301,,10.1038/s41396-020-0625-3,,,,,,,,
mdp-1302,,10.1038/s41396-020-0671-x,,,,,,,,
